marketplace,categoria,titulo,ranking_venda,preco,link_produto,link_imagem_produto,data_extracao
Mercado Livre,Celulares e Telefones,Moto G24 Dual SIM 128 GB rosa 8 GB RAM,1,884,https://www.mercadolivre.com.br/moto-g24-dual-sim-128-gb-rosa-8-gb-ram/p/MLB38621267#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2c-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2c-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_861359-MLA77913889230_082024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Samsung Galaxy A06 Dual SIM 128 GB verde-claro 4 GB RAM,2,721,https://www.mercadolivre.com.br/samsung-galaxy-a06-dual-sim-128-gb-verde-claro-4-gb-ram/p/MLB40822887#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2d-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2d-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_622340-MLA79292691999_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Samsung Galaxy A15 4G Dual SIM 128 GB Azul-claro 4 GB RAM,3,999,https://www.mercadolivre.com.br/samsung-galaxy-a15-4g-dual-sim-128-gb-azul-claro-4-gb-ram/p/MLB32175032#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2e-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2e-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_909012-MLA74352948165_022024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Fone De Ouvido Bluetooth Tws Sem Fio C/ Mic Compatível Com Todos Celulares,4,"27,67",https://www.mercadolivre.com.br/fone-de-ouvido-bluetooth-tws-sem-fio-c-mic-compativel-com-todos-celulares/p/MLB47815986#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2f-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2f-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_786520-MLA83360253526_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Samsung Galaxy A35 5g 5g Dual Sim 128Gb Preto 6Gb Ram,5,"1,99",https://www.mercadolivre.com.br/samsung-galaxy-a35-5g-5g-dual-sim-128gb-preto-6gb-ram/p/MLB43387238#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b30-2de8-11f0-90d2-934969bf1531&c_element_id=88822b30-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_706009-MLA80791725655_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Smartphone Motorola Moto g04s - 128GB 8GB (4GB RAM+4GB Ram Boost) AI Camera 16MP sensor FPS lateral,6,685,https://www.mercadolivre.com.br/smartphone-motorola-moto-g04s-128gb-8gb-4gb-ram4gb-ram-boost-ai-camera-16mp-sensor-fps-lateral/p/MLB36337426#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b31-2de8-11f0-90d2-934969bf1531&c_element_id=88822b31-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_822441-MLU75950846226_052024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,"Celular Samsung Galaxy A16, 256gb + 8gb Ram, Câmera De Até 50mp, Tela 6.7 , Nfc, Ip54, Bateria 5000 Mah Preto",7,1,https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-256gb-8gb-ram-cmera-de-ate-50mp-tela-67-nfc-ip54-bateria-5000-mah-preto/p/MLB44115363#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b32-2de8-11f0-90d2-934969bf1531&c_element_id=88822b32-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_788465-MLA80780261870_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Apple iPhone 15 (256 GB) - Preto - Distribuidor Autorizado,8,"5,56",https://www.mercadolivre.com.br/apple-iphone-15-256-gb-preto-distribuidor-autorizado/p/MLB1027172669#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b33-2de8-11f0-90d2-934969bf1531&c_element_id=88822b33-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_779617-MLA71782867320_092023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Smartphone Motorola Moto G15 - 256gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai E Night Vision Bateria De 5200 Mah Tela Fhd+ 6.7 Com Superbrilho Nfc - Grafite,9,"1,24",https://www.mercadolivre.com.br/smartphone-motorola-moto-g15-256gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-e-night-vision-bateria-de-5200-mah-tela-fhd-67-com-superbrilho-nfc-grafite/p/MLB44665473#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b34-2de8-11f0-90d2-934969bf1531&c_element_id=88822b34-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_634923-MLA81307878099_122024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Câmera Traseira Tripla 50MP + 2MP + 2MP + Selfie 13MP Tela 6.7"" Preto",10,779,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a05s-4g-128gb-6gb-ram-cmera-traseira-tripla-50mp-2mp-2mp-selfie-13mp-tela-67-preto/p/MLB29761272#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b35-2de8-11f0-90d2-934969bf1531&c_element_id=88822b35-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_625221-MLA80510942192_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Xiaomi Redmi 14c Dual SIM 128 GB preto 8 GB RAM,11,791,https://www.mercadolivre.com.br/xiaomi-redmi-14c-dual-sim-128-gb-preto-8-gb-ram/p/MLB41670144#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b36-2de8-11f0-90d2-934969bf1531&c_element_id=88822b36-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_958548-MLA84080942219_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,"Celular Samsung Galaxy A16 5g, 256gb + 8gb Ram, Câmera De Até 50mp, Tela 6.7 , Nfc, Ip54, Bateria 5000 Mah Cinza",12,1,https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-5g-256gb-8gb-ram-cmera-de-ate-50mp-tela-67-nfc-ip54-bateria-5000-mah-cinza/p/MLB44113910#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b37-2de8-11f0-90d2-934969bf1531&c_element_id=88822b37-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_995805-MLA80779594210_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Fone de ouvido sem fio JBL Tune 520BT azul,13,224,https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-jbl-tune-520bt-azul/p/MLB26318250#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b38-2de8-11f0-90d2-934969bf1531&c_element_id=88822b38-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_866274-MLA74805955125_022024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Smartphone Motorola Moto g34 5G - 128GB 8GB (4GB RAM+4GB Ram Boost) AI Camera 50MP NFC - Preto,14,1,https://www.mercadolivre.com.br/smartphone-motorola-moto-g34-5g-128gb-8gb-4gb-ram4gb-ram-boost-ai-camera-50mp-nfc-preto/p/MLB29736241#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b39-2de8-11f0-90d2-934969bf1531&c_element_id=88822b39-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_925482-MLA81822892666_012025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Celular Samsung Galaxy A56 5g 128gb 8gb Ram Rosa,15,2,https://www.mercadolivre.com.br/celular-samsung-galaxy-a56-5g-128gb-8gb-ram-rosa/p/MLB47106876#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3a-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3a-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_601402-MLA82770377318_032025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Smartphone Motorola Moto g75 5G - 256GB 16GB (8GB RAM+8GB Ram Boost) e 50MP Sony Lytia 600 Camera Moto AI Ultrarresistencia militar - Preto,16,1,https://www.mercadolivre.com.br/smartphone-motorola-moto-g75-5g-256gb-16gb-8gb-ram8gb-ram-boost-e-50mp-sony-lytia-600-camera-moto-ai-ultrarresistencia-militar-preto/p/MLB45527247#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3b-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3b-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_971010-MLA81981141205_012025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,"Celular Samsung Galaxy A25 5g, Câmera Tripla Traseira De Até 50mp, Selfie De 13mp, Tela Infinita Super Amoled De 6.5 120 Hz, 128gb, 6gb, Processador Octa-core, Dual Chip - Azul",17,"1,10",https://www.mercadolivre.com.br/celular-samsung-galaxy-a25-5g-cmera-tripla-traseira-de-ate-50mp-selfie-de-13mp-tela-infinita-super-amoled-de-65-120-hz-128gb-6gb-processador-octa-core-dual-chip-azul/p/MLB32285149#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3c-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3c-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_746733-MLU74996478795_032024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Fone De Ouvido Qcy T13 Com 4 Microfones E Bluetooth 5.1 BH22DT10A Cor Branco,18,"189,60",https://www.mercadolivre.com.br/fone-de-ouvido-qcy-t13-com-4-microfones-e-bluetooth-51-bh22dt10a-cor-branco/p/MLB18651964#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3d-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3d-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_739289-MLA49784183100_042022-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Xiaomi Redmi Note 14 Dual SIM 256gb 8gb De Ram 2024 Top Cor Preto,19,1,https://www.mercadolivre.com.br/xiaomi-redmi-note-14-dual-sim-256gb-8gb-de-ram-2024-top-cor-preto/p/MLB43262719#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3e-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3e-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_735043-MLA83005995871_032025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Celulares e Telefones,Smartphone Motorola Moto G35 5g - 256gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai Nfc Tela 6.7 Com Superbrilho - Coral - Vegan Leather,20,"1,90",https://www.mercadolivre.com.br/smartphone-motorola-moto-g35-5g-256gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-nfc-tela-67-com-superbrilho-coral-vegan-leather/p/MLB41540860#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b3f-2de8-11f0-90d2-934969bf1531&c_element_id=88822b3f-2de8-11f0-90d2-934969bf1531&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_867628-MLA80145052363_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Papel Foto 230g A4 100 Folhas Brilhante - Masterprint,1,"36,83",https://www.mercadolivre.com.br/papel-foto-230g-a4-100-folhas-brilhante-masterprint/p/MLB21589938#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b40-2de8-11f0-90d2-934969bf1531&c_element_id=88822b40-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_823132-MLA81052353187_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Mouse Sem Fio Recarregável Wireless Optico Led Rgb 2.4ghz Bluetooth Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Casenn Branco,2,"21,90",https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-24ghz-bluetooth-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-casenn-branco/p/MLB47812866#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b41-2de8-11f0-90d2-934969bf1531&c_element_id=88822b41-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_825822-MLA83348098564_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Fone De Ouvido Tune 520bt Preto Jbl Cor Negro,3,235,https://www.mercadolivre.com.br/fone-de-ouvido-tune-520bt-preto-jbl-cor-negro/p/MLB44824544#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b42-2de8-11f0-90d2-934969bf1531&c_element_id=88822b42-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_952382-MLA82175465052_022025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Mouse sem fio Logitech M170 com Pilha Inclusa - Preto,4,"54,51",https://www.mercadolivre.com.br/mouse-sem-fio-logitech-m170-com-pilha-inclusa-preto/p/MLB15144095#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b43-2de8-11f0-90d2-934969bf1531&c_element_id=88822b43-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_969208-MLU72627875418_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Impressora multifuncional cor Epson EcoTank L3250 127V,5,1,https://www.mercadolivre.com.br/impressora-multifuncional-cor-epson-ecotank-l3250-127v/p/MLB18446928#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b44-2de8-11f0-90d2-934969bf1531&c_element_id=88822b44-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_984266-MLA48196101433_112021-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Papel Sulfite A4 75g Report Premium branco 500 folhas,6,"32,19",https://www.mercadolivre.com.br/papel-sulfite-a4-75g-report-premium-branco-500-folhas/p/MLB21639190#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b45-2de8-11f0-90d2-934969bf1531&c_element_id=88822b45-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_823269-MLU78467734685_082024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Filamento Pla Velvet  Preto 1kg - 1.75mm Nacional Voolt,7,"119,45",https://www.mercadolivre.com.br/filamento-pla-velvet-preto-1kg-175mm-nacional-voolt/p/MLB24741975#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b46-2de8-11f0-90d2-934969bf1531&c_element_id=88822b46-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_700084-MLA80045980309_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Cadeira de escritório Pctop Office Fit 1001 9050 ergonômica branca com estofado de mesh y tecido,8,330,https://www.mercadolivre.com.br/cadeira-de-escritorio-pctop-office-fit-1001-9050-ergonmica-branca-com-estofado-de-mesh-y-tecido/p/MLB17811237#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b47-2de8-11f0-90d2-934969bf1531&c_element_id=88822b47-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_905601-MLA50726432804_072022-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Controle joystick sem fio Sony PlayStation 5 DualSense midnight black,9,449,https://www.mercadolivre.com.br/controle-joystick-sem-fio-sony-playstation-5-dualsense-midnight-black/p/MLB18010993#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b48-2de8-11f0-90d2-934969bf1531&c_element_id=88822b48-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_729596-MLA79693497087_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Davely Branco,10,"18,69",https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-davely-branco/p/MLB48931971#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b49-2de8-11f0-90d2-934969bf1531&c_element_id=88822b49-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_632418-MLA84038291841_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Fone de ouvido in-ear sem fio Kaidi KD-770 TWS preto bluetooth,11,55,https://www.mercadolivre.com.br/fone-de-ouvido-in-ear-sem-fio-kaidi-kd-770-tws-preto-bluetooth/p/MLB26696654#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4a-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4a-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_897289-MLU77354815783_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Webcam Camera Full Hd Zoom 1080p 360 Graus Videoconferencia Streamcam Web Cam Entrada Usb 2.0 Com Microfone- Floresta Urbana,12,"56,94",https://www.mercadolivre.com.br/webcam-camera-full-hd-zoom-1080p-360-graus-videoconferencia-streamcam-web-cam-entrada-usb-20-com-microfone-floresta-urbana/p/MLB46220824#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4b-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4b-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_672691-MLA82614414811_022025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Fone De Ouvido Qcy T1c Bluetooth 5.1 Case 380mah Cor Branco,13,"127,02",https://www.mercadolivre.com.br/fone-de-ouvido-qcy-t1c-bluetooth-51-case-380mah-cor-branco/p/MLB15382240#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4c-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4c-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_836182-MLA40812448394_022020-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",14,2,https://www.mercadolivre.com.br/notebook-samsung-galaxy-book4-intel-u300-120-ghz-ate-44ghz-8-mb-l3-cache-windows-11-home-8gb-256gb-ssd-uhd-graphics-156-full-hd-led-155kg/p/MLB40347107#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4d-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4d-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_876091-MLU78776215826_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Impressora multifuncional cor HP Multifuncional DeskJet Ink Advantage 2874 127/220V,15,414,https://www.mercadolivre.com.br/impressora-multifuncional-cor-hp-multifuncional-deskjet-ink-advantage-2874-127220v/p/MLB34923702#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4e-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4e-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_829603-MLU75230591366_032024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,50 Folhas Papel Fotográfico Adesivo Glossy 130g A4 Cor Branco,16,"27,09",https://www.mercadolivre.com.br/50-folhas-papel-fotografico-adesivo-glossy-130g-a4-cor-branco/p/MLB21590330#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b4f-2de8-11f0-90d2-934969bf1531&c_element_id=88822b4f-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_991946-MLU69575515801_052023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Report A4 Multifunção De 500 Folhas De 75g Branco De 5 Unidades Por Kit,17,173,https://www.mercadolivre.com.br/report-a4-multifunco-de-500-folhas-de-75g-branco-de-5-unidades-por-kit/p/MLB45255286#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b50-2de8-11f0-90d2-934969bf1531&c_element_id=88822b50-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_755457-MLA81564933140_012025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Cartucho Hp 667 Colorido 3ym78ab,18,"65,19",https://www.mercadolivre.com.br/cartucho-hp-667-colorido-3ym78ab/p/MLB22658653#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b51-2de8-11f0-90d2-934969bf1531&c_element_id=88822b51-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_855331-MLU76705715095_052024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Informática,Fone De Ouvido Via Bluetooth Amby Hd 5.1 Stereo Led Gamer Sem Fio,19,"41,86",https://www.mercadolivre.com.br/fone-de-ouvido-via-bluetooth-amby-hd-51-stereo-led-gamer-sem-fio/p/MLB47673835#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b52-2de8-11f0-90d2-934969bf1531&c_element_id=88822b52-2de8-11f0-90d2-934969bf1531&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_654950-MLA83527510719_042025-P.webp,2025-05-10 18:48:39.861476
